,count,rel_hor_dist_obj,rel_vert_dist_obj,rel_front_dist_wall,rel_right_dist_wall,rel_left_dist_wall,rel_front_dist_body,rel_right_dist_body,rel_left_dist_body,snake_pos_x,snake_pos_y,snake_dir,snake_next_dir,score,snake_next_move,rel_front_dist_min,rel_right_dist_min,rel_left_dist_min
0,0,100,10,520,420,50,,,,110,50,RIGHT,RIGHT,0,FRONT,520,420,50
1,1,100,0,510,420,50,,,,120,50,RIGHT,RIGHT,0,FRONT,510,420,50
2,2,100,-10,500,420,50,,,,130,50,RIGHT,RIGHT,0,FRONT,500,420,50
3,3,100,-20,490,420,50,,,,140,50,RIGHT,RIGHT,0,FRONT,490,420,50
4,4,100,-30,480,420,50,,,,150,50,RIGHT,RIGHT,0,FRONT,480,420,50
5,5,100,-40,470,420,50,,,,160,50,RIGHT,RIGHT,0,FRONT,470,420,50
6,6,100,-50,460,420,50,,,,170,50,RIGHT,RIGHT,0,FRONT,460,420,50
7,7,100,-60,450,420,50,,,,180,50,RIGHT,RIGHT,0,FRONT,450,420,50
8,8,100,-70,440,420,50,,,,190,50,RIGHT,RIGHT,0,FRONT,440,420,50
9,9,100,-80,430,420,50,,,,200,50,RIGHT,RIGHT,0,FRONT,430,420,50
10,10,100,-90,420,420,50,,,,210,50,RIGHT,RIGHT,0,FRONT,420,420,50
11,11,100,-100,410,420,50,,,,220,50,RIGHT,RIGHT,0,FRONT,410,420,50
12,12,100,-110,400,420,50,,,,230,50,RIGHT,RIGHT,0,FRONT,400,420,50
13,13,100,-120,390,420,50,,,,240,50,RIGHT,RIGHT,0,FRONT,390,420,50
14,14,100,-130,380,420,50,,,,250,50,RIGHT,RIGHT,0,FRONT,380,420,50
15,15,100,-140,370,420,50,,,,260,50,RIGHT,RIGHT,0,FRONT,370,420,50
16,16,100,-150,360,420,50,,,,270,50,RIGHT,RIGHT,0,FRONT,360,420,50
17,17,100,-160,350,420,50,,,,280,50,RIGHT,RIGHT,0,FRONT,350,420,50
18,18,100,-170,340,420,50,,,,290,50,RIGHT,RIGHT,0,FRONT,340,420,50
19,19,100,-180,330,420,50,,,,300,50,RIGHT,RIGHT,0,FRONT,330,420,50
20,20,100,-190,320,420,50,,,,310,50,RIGHT,RIGHT,0,FRONT,320,420,50
21,21,100,-200,310,420,50,,,,320,50,RIGHT,RIGHT,0,FRONT,310,420,50
22,22,100,-210,300,420,50,,,,330,50,RIGHT,RIGHT,0,FRONT,300,420,50
23,23,100,-220,290,420,50,,,,340,50,RIGHT,RIGHT,0,FRONT,290,420,50
24,24,100,-230,280,420,50,,,,350,50,RIGHT,RIGHT,0,FRONT,280,420,50
25,25,100,-240,270,420,50,,,,360,50,RIGHT,RIGHT,0,FRONT,270,420,50
26,26,100,-250,260,420,50,,,,370,50,RIGHT,RIGHT,0,FRONT,260,420,50
27,27,100,-260,250,420,50,,,,380,50,RIGHT,RIGHT,0,FRONT,250,420,50
28,28,100,-270,240,420,50,,,,390,50,RIGHT,RIGHT,0,FRONT,240,420,50
29,29,100,-280,230,420,50,,,,400,50,RIGHT,RIGHT,0,FRONT,230,420,50
30,30,100,-290,220,420,50,,,,410,50,RIGHT,RIGHT,0,FRONT,220,420,50
31,31,100,-300,210,420,50,,,,420,50,RIGHT,RIGHT,0,FRONT,210,420,50
32,32,100,-310,200,420,50,,,,430,50,RIGHT,RIGHT,0,FRONT,200,420,50
33,33,100,-320,190,420,50,,,,440,50,RIGHT,RIGHT,0,FRONT,190,420,50
34,34,100,-330,180,420,50,,,,450,50,RIGHT,RIGHT,0,FRONT,180,420,50
35,35,100,-340,170,420,50,,,,460,50,RIGHT,RIGHT,0,FRONT,170,420,50
36,36,100,-350,160,420,50,,,,470,50,RIGHT,RIGHT,0,FRONT,160,420,50
37,37,100,-360,150,420,50,,,,480,50,RIGHT,RIGHT,0,FRONT,150,420,50
38,38,100,-370,140,420,50,,,,490,50,RIGHT,RIGHT,0,FRONT,140,420,50
39,39,100,-380,130,420,50,,,,500,50,RIGHT,RIGHT,0,FRONT,130,420,50
40,40,100,-390,120,420,50,,,,510,50,RIGHT,RIGHT,0,FRONT,120,420,50
41,41,100,-400,110,420,50,,,,520,50,RIGHT,RIGHT,0,FRONT,110,420,50
42,42,100,-410,100,420,50,,,,530,50,RIGHT,RIGHT,0,FRONT,100,420,50
43,43,100,-420,90,420,50,,,,540,50,RIGHT,RIGHT,0,FRONT,90,420,50
44,44,100,-430,80,420,50,,,,550,50,RIGHT,RIGHT,0,FRONT,80,420,50
45,45,100,-440,70,420,50,,,,560,50,RIGHT,RIGHT,0,FRONT,70,420,50
46,46,100,-450,60,420,50,,,,570,50,RIGHT,RIGHT,0,FRONT,60,420,50
47,47,100,-460,50,420,50,,,,580,50,RIGHT,DOWN,0,RIGHT,50,420,50
48,48,460,90,410,580,50,,,,580,60,DOWN,DOWN,0,FRONT,410,580,50
49,49,460,80,400,580,50,,,,580,70,DOWN,DOWN,0,FRONT,400,580,50
50,50,460,70,390,580,50,,,,580,80,DOWN,DOWN,0,FRONT,390,580,50
51,51,460,60,380,580,50,,,,580,90,DOWN,DOWN,0,FRONT,380,580,50
52,52,460,50,370,580,50,,,,580,100,DOWN,DOWN,0,FRONT,370,580,50
53,53,460,40,360,580,50,,,,580,110,DOWN,DOWN,0,FRONT,360,580,50
54,54,460,30,350,580,50,,,,580,120,DOWN,DOWN,0,FRONT,350,580,50
55,55,460,20,340,580,50,,,,580,130,DOWN,LEFT,0,RIGHT,340,580,50
