,count,rel_hor_dist_obj,rel_vert_dist_obj,rel_front_dist_wall,rel_right_dist_wall,rel_left_dist_wall,rel_front_dist_body,rel_right_dist_body,rel_left_dist_body,snake_pos_x,snake_pos_y,snake_dir,snake_next_dir,score,snake_next_move,rel_front_dist_min,rel_right_dist_min,rel_left_dist_min
0,0,210,170,520,420,50,,,,110,50,RIGHT,RIGHT,0,FRONT,520,420,50
1,1,210,160,510,420,50,,,,120,50,RIGHT,RIGHT,0,FRONT,510,420,50
2,2,210,150,500,420,50,,,,130,50,RIGHT,RIGHT,0,FRONT,500,420,50
3,3,210,140,490,420,50,,,,140,50,RIGHT,RIGHT,0,FRONT,490,420,50
4,4,210,130,480,420,50,,,,150,50,RIGHT,RIGHT,0,FRONT,480,420,50
5,5,210,120,470,420,50,,,,160,50,RIGHT,RIGHT,0,FRONT,470,420,50
6,6,210,110,460,420,50,,,,170,50,RIGHT,RIGHT,0,FRONT,460,420,50
7,7,210,100,450,420,50,,,,180,50,RIGHT,RIGHT,0,FRONT,450,420,50
8,8,210,90,440,420,50,,,,190,50,RIGHT,RIGHT,0,FRONT,440,420,50
9,9,210,80,430,420,50,,,,200,50,RIGHT,RIGHT,0,FRONT,430,420,50
10,10,210,70,420,420,50,,,,210,50,RIGHT,RIGHT,0,FRONT,420,420,50
11,11,210,60,410,420,50,,,,220,50,RIGHT,RIGHT,0,FRONT,410,420,50
12,12,210,50,400,420,50,,,,230,50,RIGHT,RIGHT,0,FRONT,400,420,50
13,13,210,40,390,420,50,,,,240,50,RIGHT,RIGHT,0,FRONT,390,420,50
14,14,210,30,380,420,50,,,,250,50,RIGHT,RIGHT,0,FRONT,380,420,50
15,15,210,20,370,420,50,,,,260,50,RIGHT,RIGHT,0,FRONT,370,420,50
16,16,210,10,360,420,50,,,,270,50,RIGHT,RIGHT,0,FRONT,360,420,50
17,17,210,0,350,420,50,,,,280,50,RIGHT,DOWN,0,RIGHT,350,420,50
18,18,0,200,410,280,350,,,,280,60,DOWN,DOWN,0,FRONT,410,280,350
19,19,0,190,400,280,350,,,,280,70,DOWN,DOWN,0,FRONT,400,280,350
20,20,0,180,390,280,350,,,,280,80,DOWN,DOWN,0,FRONT,390,280,350
21,21,0,170,380,280,350,,,,280,90,DOWN,DOWN,0,FRONT,380,280,350
22,22,0,160,370,280,350,,,,280,100,DOWN,DOWN,0,FRONT,370,280,350
23,23,0,150,360,280,350,,,,280,110,DOWN,DOWN,0,FRONT,360,280,350
24,24,0,140,350,280,350,,,,280,120,DOWN,DOWN,0,FRONT,350,280,350
25,25,0,130,340,280,350,,,,280,130,DOWN,DOWN,0,FRONT,340,280,350
26,26,0,120,330,280,350,,,,280,140,DOWN,DOWN,0,FRONT,330,280,350
27,27,0,110,320,280,350,,,,280,150,DOWN,DOWN,0,FRONT,320,280,350
28,28,0,100,310,280,350,,,,280,160,DOWN,DOWN,0,FRONT,310,280,350
29,29,0,90,300,280,350,,,,280,170,DOWN,DOWN,0,FRONT,300,280,350
30,30,0,80,290,280,350,,,,280,180,DOWN,DOWN,0,FRONT,290,280,350
31,31,0,70,280,280,350,,,,280,190,DOWN,DOWN,0,FRONT,280,280,350
32,32,0,60,270,280,350,,,,280,200,DOWN,DOWN,0,FRONT,270,280,350
33,33,0,50,260,280,350,,,,280,210,DOWN,DOWN,0,FRONT,260,280,350
34,34,0,40,250,280,350,,,,280,220,DOWN,DOWN,0,FRONT,250,280,350
35,35,0,30,240,280,350,,,,280,230,DOWN,DOWN,0,FRONT,240,280,350
36,36,0,20,230,280,350,,,,280,240,DOWN,DOWN,0,FRONT,230,280,350
37,37,0,10,220,280,350,,,,280,250,DOWN,DOWN,0,FRONT,220,280,350
38,38,0,0,210,280,350,,,,280,260,DOWN,RIGHT,0,LEFT,210,280,350
39,39,0,150,340,210,260,,,,290,260,RIGHT,RIGHT,1,FRONT,340,210,260
40,40,0,140,330,210,260,,,,300,260,RIGHT,RIGHT,1,FRONT,330,210,260
41,41,0,130,320,210,260,,,,310,260,RIGHT,RIGHT,1,FRONT,320,210,260
42,42,0,120,310,210,260,,,,320,260,RIGHT,RIGHT,1,FRONT,310,210,260
43,43,0,110,300,210,260,,,,330,260,RIGHT,RIGHT,1,FRONT,300,210,260
44,44,0,100,290,210,260,,,,340,260,RIGHT,RIGHT,1,FRONT,290,210,260
45,45,0,90,280,210,260,,,,350,260,RIGHT,RIGHT,1,FRONT,280,210,260
46,46,0,80,270,210,260,,,,360,260,RIGHT,RIGHT,1,FRONT,270,210,260
47,47,0,70,260,210,260,,,,370,260,RIGHT,RIGHT,1,FRONT,260,210,260
48,48,0,60,250,210,260,,,,380,260,RIGHT,RIGHT,1,FRONT,250,210,260
49,49,0,50,240,210,260,,,,390,260,RIGHT,RIGHT,1,FRONT,240,210,260
50,50,0,40,230,210,260,,,,400,260,RIGHT,RIGHT,1,FRONT,230,210,260
51,51,0,30,220,210,260,,,,410,260,RIGHT,RIGHT,1,FRONT,220,210,260
52,52,0,20,210,210,260,,,,420,260,RIGHT,RIGHT,1,FRONT,210,210,260
53,53,0,10,200,210,260,,,,430,260,RIGHT,RIGHT,1,FRONT,200,210,260
54,54,0,0,190,210,260,,,,440,260,RIGHT,RIGHT,1,FRONT,190,210,260
55,55,-200,120,180,210,260,,,,450,260,RIGHT,RIGHT,2,FRONT,180,210,260
56,56,-200,110,170,210,260,,,,460,260,RIGHT,RIGHT,2,FRONT,170,210,260
57,57,-200,100,160,210,260,,,,470,260,RIGHT,RIGHT,2,FRONT,160,210,260
58,58,-200,90,150,210,260,,,,480,260,RIGHT,RIGHT,2,FRONT,150,210,260
59,59,-200,80,140,210,260,,,,490,260,RIGHT,RIGHT,2,FRONT,140,210,260
60,60,-200,70,130,210,260,,,,500,260,RIGHT,RIGHT,2,FRONT,130,210,260
61,61,-200,60,120,210,260,,,,510,260,RIGHT,RIGHT,2,FRONT,120,210,260
62,62,-200,50,110,210,260,,,,520,260,RIGHT,RIGHT,2,FRONT,110,210,260
63,63,-200,40,100,210,260,,,,530,260,RIGHT,RIGHT,2,FRONT,100,210,260
64,64,-200,30,90,210,260,,,,540,260,RIGHT,RIGHT,2,FRONT,90,210,260
65,65,-200,20,80,210,260,,,,550,260,RIGHT,RIGHT,2,FRONT,80,210,260
66,66,-200,10,70,210,260,,,,560,260,RIGHT,UP,2,LEFT,70,210,260
67,67,10,190,250,70,560,,,,560,250,UP,UP,2,FRONT,250,70,560
68,68,10,180,240,70,560,,,,560,240,UP,UP,2,FRONT,240,70,560
69,69,10,170,230,70,560,,,,560,230,UP,UP,2,FRONT,230,70,560
70,70,10,160,220,70,560,,,,560,220,UP,UP,2,FRONT,220,70,560
71,71,10,150,210,70,560,,,,560,210,UP,UP,2,FRONT,210,70,560
72,72,10,140,200,70,560,,,,560,200,UP,UP,2,FRONT,200,70,560
73,73,10,130,190,70,560,,,,560,190,UP,UP,2,FRONT,190,70,560
74,74,10,120,180,70,560,,,,560,180,UP,UP,2,FRONT,180,70,560
